"subject" "activity" "mean_of_fBodyAccJerk_mean_X" "mean_of_fBodyAccJerk_mean_Y" "mean_of_fBodyAccJerk_mean_Z" "mean_of_fBodyAccJerk_std_X" "mean_of_fBodyAccJerk_std_Y" "mean_of_fBodyAccJerk_std_Z" "mean_of_fBodyAccMag_mean" "mean_of_fBodyAccMag_std" "mean_of_fBodyAcc_mean_X" "mean_of_fBodyAcc_mean_Y" "mean_of_fBodyAcc_mean_Z" "mean_of_fBodyAcc_std_X" "mean_of_fBodyAcc_std_Y" "mean_of_fBodyAcc_std_Z" "mean_of_fBodyBodyAccJerkMag_mean" "mean_of_fBodyBodyAccJerkMag_std" "mean_of_fBodyBodyGyroJerkMag_mean" "mean_of_fBodyBodyGyroJerkMag_std" "mean_of_fBodyBodyGyroMag_mean" "mean_of_fBodyBodyGyroMag_std" "mean_of_fBodyGyro_mean_X" "mean_of_fBodyGyro_mean_Y" "mean_of_fBodyGyro_mean_Z" "mean_of_fBodyGyro_std_X" "mean_of_fBodyGyro_std_Y" "mean_of_fBodyGyro_std_Z" "mean_of_tBodyAccJerkMag_mean" "mean_of_tBodyAccJerkMag_std" "mean_of_tBodyAccJerk_mean_X" "mean_of_tBodyAccJerk_mean_Y" "mean_of_tBodyAccJerk_mean_Z" "mean_of_tBodyAccJerk_std_X" "mean_of_tBodyAccJerk_std_Y" "mean_of_tBodyAccJerk_std_Z" "mean_of_tBodyAccMag_mean" "mean_of_tBodyAccMag_std" "mean_of_tBodyAcc_mean_X" "mean_of_tBodyAcc_mean_Y" "mean_of_tBodyAcc_mean_Z" "mean_of_tBodyAcc_std_X" "mean_of_tBodyAcc_std_Y" "mean_of_tBodyAcc_std_Z" "mean_of_tBodyGyroJerkMag_mean" "mean_of_tBodyGyroJerkMag_std" "mean_of_tBodyGyroJerk_mean_X" "mean_of_tBodyGyroJerk_mean_Y" "mean_of_tBodyGyroJerk_mean_Z" "mean_of_tBodyGyroJerk_std_X" "mean_of_tBodyGyroJerk_std_Y" "mean_of_tBodyGyroJerk_std_Z" "mean_of_tBodyGyroMag_mean" "mean_of_tBodyGyroMag_std" "mean_of_tBodyGyro_mean_X" "mean_of_tBodyGyro_mean_Y" "mean_of_tBodyGyro_mean_Z" "mean_of_tBodyGyro_std_X" "mean_of_tBodyGyro_std_Y" "mean_of_tBodyGyro_std_Z" "mean_of_tGravityAccMag_mean" "mean_of_tGravityAccMag_std" "mean_of_tGravityAcc_mean_X" "mean_of_tGravityAcc_mean_Y" "mean_of_tGravityAcc_mean_Z" "mean_of_tGravityAcc_std_X" "mean_of_tGravityAcc_std_Y" "mean_of_tGravityAcc_std_Z"
"3" "WALKING" -0.375521721137931 -0.392133203448276 -0.389150641 -0.365839580901724 -0.361261074689655 -0.369946618351724 -0.35622504335 -0.349296983603448 -0.336774262925862 -0.364378720825862 -0.351065188184483 -0.363800844998276 -0.378085146362069 -0.384787704268966 -0.351337262841379 -0.344421645637931 -0.350092340793103 -0.372932534931035 -0.341565137 -0.345816309046552 -0.353506518560862 -0.366654654777586 -0.365784653610345 -0.33304646037931 -0.339359624916897 -0.357297789068966 -0.343621933844828 -0.33690962967931 -0.312621882851724 -0.3150568773 -0.309724157422414 -0.331582690096552 -0.340141842156897 -0.352669060393276 -0.358398279148276 -0.350102473758621 -0.365536423194828 -0.370936586106897 -0.365385794310345 -0.369420085259655 -0.3665581835 -0.368564602810345 -0.355915506594828 -0.350117957265517 -0.367049033139655 -0.394250498186207 -0.360485264844828 -0.353968109744828 -0.369990018827586 -0.37593973227069 -0.338984846263793 -0.350330118137931 -0.369203225272414 -0.382680427651724 -0.374332360517241 -0.372051335146552 -0.378018965068966 -0.363778237341379 -0.330379270131034 -0.33668158087931 -0.362359057175862 -0.311688723434483 -0.314450095515517 -0.332906120862069 -0.35489197287931 -0.324617435763793
"3" "WALKING_DOWNSTAIRS" -0.260582169617082 -0.306578079681633 -0.291856746177755 -0.262264582556327 -0.272348141836735 -0.264677112979592 -0.228341596100204 -0.223867632002041 -0.245879926591837 -0.27133827227551 -0.285559321063265 -0.2895434984 -0.285084618055102 -0.249550559957143 -0.227456272242857 -0.244694368142857 -0.194906097393878 -0.219886979620408 -0.260224450967347 -0.225104161006122 -0.253725300469388 -0.281683298959184 -0.265782338387755 -0.251002290903878 -0.284163402734694 -0.252088010204082 -0.231920451408163 -0.206987298467347 -0.2649544983 -0.309928531244898 -0.303889771040612 -0.27011939734898 -0.268026131561225 -0.244721678897959 -0.290884640581633 -0.241583549297959 -0.258799637962245 -0.233306301632653 -0.251613352379592 -0.224156857473469 -0.230025644 -0.236841182693878 -0.262661336942857 -0.269366693036735 -0.297520675567347 -0.268325708020408 -0.267671874034898 -0.239518933369388 -0.241385377938776 -0.25538199857551 -0.216734090371429 -0.224351121616327 -0.278014769040816 -0.275073160795918 -0.280858189 -0.254310818061224 -0.232554101163265 -0.26962166497551 -0.257364510469388 -0.232128850204082 -0.254737162183673 -0.277814299306122 -0.271014830408163 -0.260882254083673 -0.259819210612245 -0.25351913344898
"3" "WALKING_UPSTAIRS" -0.402939655610169 -0.385696106077966 -0.397345203101695 -0.404232340237288 -0.403677478738983 -0.402293365661017 -0.395013087101695 -0.404422784627119 -0.399130662762712 -0.387248748505085 -0.381180599711864 -0.409198788424237 -0.399130931732203 -0.38235023840678 -0.403006829779661 -0.388447507491525 -0.387883860542373 -0.372354108711864 -0.362021719579661 -0.379263715562712 -0.400104064957627 -0.416813572850847 -0.401033696222034 -0.397895270220339 -0.395148159435593 -0.388080662954237 -0.408140174 -0.421318908086441 -0.431751903847458 -0.416209806225424 -0.386601286881356 -0.409111521450847 -0.391553668798305 -0.399536723315254 -0.390850305220339 -0.384414592338983 -0.389676214538136 -0.358702784508475 -0.385858651725424 -0.401691777235593 -0.399043487898305 -0.409532705143729 -0.399975117059322 -0.381790858401695 -0.388993017020169 -0.390582620491525 -0.389607901422034 -0.402892622661017 -0.389197164472881 -0.407960724825424 -0.409427379172881 -0.41471974855322 -0.405345683179661 -0.390450753420339 -0.391195556243559 -0.391271968983051 -0.380404100442373 -0.395284571840678 -0.391694455644068 -0.406773139788136 -0.413860780355932 -0.405432251525424 -0.411538720862712 -0.414627803728814 -0.424315484711864 -0.422646166969492
"30" "LAYING" -0.736702314242857 -0.753055255881429 -0.771584980328571 -0.771181282371429 -0.784068968558571 -0.7872282449 -0.804813861785714 -0.811723193157143 -0.798769148375286 -0.785260258142857 -0.747326046842857 -0.726625686732857 -0.72544059973 -0.737294159387143 -0.806695135228571 -0.766366174928571 -0.709960451331429 -0.708774999017714 -0.728154159042857 -0.709986326457143 -0.805669387828571 -0.824445627771429 -0.809395700285714 -0.806429777181429 -0.807563267971429 -0.802515519942857 -0.847160069456 -0.821265393178571 -0.792583483328571 -0.800736912542857 -0.780130026567143 -0.748187713841429 -0.73749928745 -0.740723785788571 -0.795961419257 -0.818666878154286 -0.712236417504714 -0.7290350313 -0.721904751561143 -0.728095921684 -0.733280707447143 -0.746518592254286 -0.797543784132857 -0.799462737542857 -0.720945031822143 -0.736654102522857 -0.751209788722857 -0.775786577642857 -0.79524949997 -0.796673784628571 -0.805502035214286 -0.800737045997143 -0.7387979398 -0.73968573471 -0.750208409175714 -0.748950191467143 -0.73827750289 -0.723429533418571 -0.842371998338571 -0.853955941942857 -0.760500832725714 -0.775347835154286 -0.795175981087143 -0.794043567782857 -0.795829037738571 -0.794333898428571
"30" "SITTING" -0.832989430446774 -0.814743398385484 -0.820585873412903 -0.799882787987097 -0.763483751309677 -0.766484097909677 -0.741749412898387 -0.747438879948387 -0.756919577712903 -0.772708775558064 -0.8057870802 -0.833895085329032 -0.835639412004839 -0.841343081032258 -0.758821099491935 -0.793934490537097 -0.855656172273387 -0.857265248324194 -0.827385056629516 -0.835791949258065 -0.750028628417871 -0.73307484775 -0.764551236321935 -0.768125283574194 -0.756698048630645 -0.736146883419355 -0.713300375214516 -0.749640784829032 -0.751484104817742 -0.745605892796774 -0.760237473258065 -0.794944854919355 -0.810503009516129 -0.811957313383871 -0.765780701387097 -0.742828262387097 -0.837455352341129 -0.833990899370968 -0.832506227766129 -0.814669333932258 -0.807873463367742 -0.795223816132258 -0.761769273309677 -0.757089548841935 -0.818394509564516 -0.813676682974839 -0.817946973322581 -0.812907085274194 -0.792912014408064 -0.785068054456452 -0.764555814129032 -0.760482247240323 -0.811457443387097 -0.806102303682258 -0.804653048656452 -0.805567838451613 -0.800004355725806 -0.814833198725807 -0.720713738443548 -0.704233661862903 -0.785011097787258 -0.781112367995161 -0.777241756519355 -0.760601281822581 -0.740601131112903 -0.743894298282258
"30" "STANDING" -0.743786757220339 -0.748479737938983 -0.729929602730508 -0.736336813677966 -0.755620411825424 -0.758558071881356 -0.801006085983051 -0.807266152681356 -0.794328006579661 -0.778529264813559 -0.763214556050847 -0.747326298613559 -0.739157017169492 -0.741609421457627 -0.805664114983051 -0.800932359983051 -0.786322370355932 -0.791466362932203 -0.79243764490339 -0.788119589 -0.781979079971186 -0.787177138032203 -0.7805086258 -0.791709889694915 -0.797856750694915 -0.800147293538983 -0.800452049271186 -0.797601754613559 -0.798774939135593 -0.81380584740678 -0.810784518949153 -0.80200408934661 -0.801570731391746 -0.802324177749153 -0.763802672050848 -0.781663230916949 -0.75940784208983 -0.717890837966102 -0.723620195515254 -0.724073530350847 -0.719986406161017 -0.730704275745763 -0.799040139574576 -0.797829723610169 -0.710393241188983 -0.711113391983051 -0.725017548420339 -0.731572684779661 -0.738431666623729 -0.752352448061017 -0.804992723191525 -0.807792321228814 -0.787100676366102 -0.78932734338983 -0.753462256225424 -0.740877633315254 -0.741763919973729 -0.723428899432203 -0.793734739866102 -0.807020322118644 -0.746155978832712 -0.749185904322034 -0.754762874032203 -0.768853707966102 -0.774519673877966 -0.780080154125424
"30" "WALKING" -0.299124350849231 -0.303860238030769 -0.320928009738462 -0.323346036415385 -0.297144457338462 -0.290937446824615 -0.307926761970769 -0.298816957676923 -0.301926582353846 -0.297440768609231 -0.299422329476923 -0.304424950538462 -0.307983341215385 -0.302815285564462 -0.289106047107692 -0.300391946061538 -0.320254070441538 -0.319012781507692 -0.299581151815385 -0.296139174738462 -0.285014882492308 -0.276362494953846 -0.279126034175692 -0.266412208727692 -0.267452303738462 -0.292883204338462 -0.283773057963077 -0.281173164815385 -0.316859335784615 -0.323135063210769 -0.321353992209231 -0.308527781146154 -0.328802048486154 -0.316391808243077 -0.308134326650769 -0.288506210461538 -0.338474202742308 -0.336771922415385 -0.321529077761538 -0.325952391072308 -0.335223641353846 -0.334743279830769 -0.310168554123077 -0.302912027923077 -0.335354333270769 -0.330520817289231 -0.335811394335385 -0.324013748695385 -0.3157829968 -0.303329555384615 -0.286936109723077 -0.290913906069231 -0.327860415772308 -0.343292191218462 -0.338732355669538 -0.324973288002308 -0.340231722609231 -0.344934199584615 -0.305261020507692 -0.2976535263 -0.326960874553846 -0.322848086369231 -0.319972077946308 -0.319377016901538 -0.330294012615385 -0.317628804892308
"30" "WALKING_DOWNSTAIRS" -0.247572662482258 -0.267523135988226 -0.283445198804839 -0.263380009887097 -0.242632669117742 -0.264592768930645 -0.273192159290323 -0.214233005453226 -0.285632734082258 -0.286416382387097 -0.311467686070968 -0.305615423440323 -0.307402295364516 -0.272226956404839 -0.224678752354839 -0.218841458293548 -0.213975332970968 -0.21887906486871 -0.25313903901129 -0.241465064672581 -0.266624022854839 -0.245978072422577 -0.268168969235323 -0.272340935967742 -0.283889837725806 -0.306152656006452 -0.228506132180645 -0.260452181935484 -0.218847796645161 -0.223857147258065 -0.230324046466129 -0.216844376967742 -0.215937023322581 -0.221116597703226 -0.235932953096774 -0.235463492504839 -0.201114960754032 -0.22330549215 -0.210304238306452 -0.228903884258065 -0.239629142253226 -0.228078503651613 -0.281025319241935 -0.293456348758065 -0.238442212651613 -0.245428297840323 -0.209581746651452 -0.225257595646935 -0.227042590909677 -0.24363247951129 -0.261612913655806 -0.263384202225806 -0.226038760735484 -0.24036492275 -0.212251998327419 -0.219545923641935 -0.25954126866129 -0.242804699570968 -0.233896509541452 -0.22995681953871 -0.202487802730645 -0.224688890467742 -0.235694550737097 -0.255572594824194 -0.279174663887097 -0.233309227791935
"30" "WALKING_UPSTAIRS" -0.358016804769231 -0.364206034630769 -0.353564706861538 -0.358566126026154 -0.363608753092308 -0.369188178529231 -0.361875286478462 -0.376589443747692 -0.352914794955385 -0.329345534076923 -0.327952130876923 -0.339347060027692 -0.332238465136923 -0.3316531788 -0.38347206664 -0.381750233784615 -0.395333331661538 -0.401215018215385 -0.376615476030769 -0.389807515830769 -0.402284786876923 -0.382369868184615 -0.383862911938462 -0.359761631938462 -0.347271723256923 -0.364502575893846 -0.417143709461538 -0.391174272677231 -0.377359940901538 -0.375380385323846 -0.373444013261538 -0.380461360105385 -0.4113355384 -0.391634046790769 -0.3492065522 -0.363560438338462 -0.429720363461538 -0.448789998326154 -0.422811456575385 -0.4041294116 -0.417054319233846 -0.408245601512308 -0.330071547450769 -0.314975173707692 -0.388931944198462 -0.4023595138 -0.385388817998462 -0.365178726876923 -0.389287867 -0.367946990643077 -0.370084237130769 -0.347667616298462 -0.389197823663077 -0.382922301951077 -0.382596338673846 -0.397132725984615 -0.362755520515385 -0.362624157246154 -0.369956049538462 -0.422096114846154 -0.433101507812308 -0.426022255969231 -0.408931219550769 -0.418362182495385 -0.375450352276923 -0.358795945958338
"4" "LAYING" -0.770729811087037 -0.751969397259259 -0.758686656972222 -0.741361176607407 -0.740780521957407 -0.745944860937037 -0.789833390966667 -0.811371917488889 -0.791371692098148 -0.785347105685185 -0.77539320447037 -0.757450093822222 -0.746004472560926 -0.770048659222222 -0.832918407037037 -0.824270169481481 -0.792953995396296 -0.788896860962963 -0.792649835592593 -0.760771043140741 -0.763712365425926 -0.767323977411111 -0.761866373224074 -0.71498214017963 -0.720555887274074 -0.738334800853704 -0.775235523064815 -0.754879671555556 -0.795580272085185 -0.817789577555556 -0.804071374666667 -0.782068821924074 -0.782457072596296 -0.786197551166667 -0.719754851505556 -0.753151789475926 -0.792136283140741 -0.762639005078833 -0.729790191227778 -0.721589665759259 -0.722670704855556 -0.73516081035 -0.77809490687037 -0.796055870314815 -0.722745483787037 -0.743173996519815 -0.755446914861111 -0.741875050331852 -0.729299100225926 -0.743731288248148 -0.747290434981482 -0.752587085597222 -0.778629828042593 -0.806548737555556 -0.784044575577593 -0.76862358262963 -0.765391991833333 -0.726767016061111 -0.792814349451852 -0.814033320407407 -0.732757331592593 -0.73687553705 -0.707719432738889 -0.729660215137037 -0.742873545018519 -0.757202983435185
"4" "SITTING" -0.73475028282 -0.737599404796 -0.725219825884 -0.7281246394668 -0.7454855725 -0.76405771354 -0.7830814854 -0.7865650978 -0.78170259743 -0.78631068748 -0.79019436538 -0.82873101074 -0.797893681678 -0.7541063325 -0.77229525548 -0.786283953818 -0.78552496458 -0.748147950713426 -0.822773116594 -0.80350816535748 -0.784201580752 -0.78108944702 -0.79425442844 -0.77894963466 -0.771392017566 -0.789933334066 -0.80186560606 -0.80186643022 -0.739509898018 -0.741462933402 -0.76711951746 -0.78855884334 -0.774801243302 -0.781769555446 -0.7410813716 -0.738280552854 -0.746062119088 -0.754859656684 -0.76670242766 -0.80324771876 -0.80205772042 -0.8053463915134 -0.78033642233 -0.76379706178 -0.82301774563 -0.79545454182 -0.76118160446 -0.76834694939 -0.773270153976 -0.7325289538462 -0.79348013022 -0.7787429835 -0.7509141049 -0.746481608282 -0.756502522544 -0.75652576887 -0.80264221768 -0.836839438522 -0.73702089082 -0.78419929768 -0.774646296262 -0.77819609544 -0.77144081698 -0.74612989308 -0.742146574304 -0.75169283736
"4" "STANDING" -0.752991758582143 -0.763109902910714 -0.748330605112321 -0.777070130321429 -0.763499946885714 -0.756134754226786 -0.7626327565 -0.770039925453571 -0.742418176142857 -0.740491999960714 -0.747175848923214 -0.739992634239286 -0.770691791591071 -0.764551731539286 -0.768290673339286 -0.751689468853571 -0.767620540303571 -0.747191937025 -0.757554816089286 -0.787512383592018 -0.758900398767857 -0.756997687803571 -0.755758984907143 -0.763287575075 -0.786946513375 -0.751279138444643 -0.7785116305 -0.759191482910714 -0.778548936578571 -0.760717101923214 -0.767460929339286 -0.781448513964286 -0.783925315928571 -0.76293352425 -0.7642752883725 -0.7750310654375 -0.761015370053036 -0.762325161573214 -0.757132027107143 -0.741227700642857 -0.7402284727 -0.750797660817857 -0.740889594892143 -0.758543777625 -0.73105283688375 -0.740473590642857 -0.789947247564286 -0.761591039107143 -0.777174966595 -0.786599324428571 -0.775927164839286 -0.758011216928571 -0.753568110607143 -0.748438418448214 -0.727557273785714 -0.726712556460714 -0.72039106901375 -0.717644445035714 -0.777081153475 -0.780140062510714 -0.754693682525 -0.776209056101786 -0.753348788094643 -0.782080709535714 -0.781337908892857 -0.768612648970714
"4" "WALKING" -0.464789662735 -0.46302649504 -0.457834921856667 -0.477927193433333 -0.4558949638035 -0.431889806818333 -0.415086913733333 -0.396284574916667 -0.413699838391667 -0.4158588324 -0.433876278983333 -0.43219546015 -0.455407856316667 -0.459303631703333 -0.374731443116667 -0.393185746061667 -0.435217744233333 -0.43837608955 -0.425285399666667 -0.415611323266667 -0.431510114 -0.439794398366667 -0.440348856446667 -0.42631099975 -0.439515924933333 -0.429822786883333 -0.407200914361667 -0.409820424966667 -0.406827587631667 -0.386267442708333 -0.425908721133333 -0.413371478266667 -0.415656863681667 -0.413886887031667 -0.448636877383333 -0.414155478533333 -0.42957007269125 -0.460172853083333 -0.473430912733333 -0.471698781983333 -0.467593682583333 -0.46183577575 -0.39685864792 -0.389530046581667 -0.462770153148333 -0.448262660328333 -0.45630797917 -0.444598597166667 -0.448652363373333 -0.445560545333333 -0.407790574546667 -0.40928853657 -0.4245635744 -0.39159132953 -0.446238016866667 -0.45671845081 -0.450926099416667 -0.4484521467 -0.41640376483 -0.398490809688333 -0.457462028883333 -0.428778570983333 -0.44972874385 -0.44461374305 -0.450743640583333 -0.430970195216667
"4" "WALKING_DOWNSTAIRS" -0.298786367368889 -0.317951361155556 -0.314271871733333 -0.283240949488889 -0.273784362977778 -0.309961638797778 -0.289684155666667 -0.322170707846667 -0.310486577511111 -0.329829315622222 -0.343485343117778 -0.347612589911111 -0.320283884644444 -0.301516232422222 -0.324933925977778 -0.311138382597778 -0.293497309955556 -0.3419845398 -0.313291495695556 -0.307437103844444 -0.308523450222222 -0.299350577984444 -0.294225847917778 -0.312530586888889 -0.319802585271111 -0.303335734037778 -0.310552308424444 -0.3504163488 -0.297913356693333 -0.304982210422222 -0.303316266126667 -0.296551275977778 -0.261169329997778 -0.290825814175556 -0.300556354515689 -0.283191519164444 -0.345625429783333 -0.352293284006667 -0.30838876268 -0.334947813855556 -0.318806909537778 -0.347176306624444 -0.323974414731111 -0.316294919911111 -0.283290873011111 -0.315283794962222 -0.271099835572222 -0.248371394755556 -0.2980666615 -0.320243227511111 -0.333815438933333 -0.327484114437778 -0.253440033688889 -0.259049134342444 -0.279439798455556 -0.256918881386667 -0.268659371731111 -0.313829773671111 -0.34374114568 -0.326056984866667 -0.322330602511111 -0.320366972577778 -0.326195046728889 -0.313707384177778 -0.329030233444444 -0.357626731177778
"4" "WALKING_UPSTAIRS" -0.358035228732692 -0.378762140230769 -0.390647661673077 -0.380560204346154 -0.378145093038462 -0.365666466423077 -0.381867611115385 -0.381969879923077 -0.362919836275269 -0.352284172379615 -0.355545082494231 -0.335932973846154 -0.323305941730769 -0.358810351105769 -0.355923707269231 -0.344210907461538 -0.381022085788462 -0.397812476384615 -0.355541281076923 -0.354847544346154 -0.402635174673077 -0.410036632480769 -0.401355924865385 -0.402242531538462 -0.405438189269231 -0.372701681269231 -0.392280335923077 -0.388350332076923 -0.364240727846154 -0.373258564403846 -0.387026736440385 -0.362446171663462 -0.367103530901923 -0.367796296582692 -0.377682507423077 -0.399345438423077 -0.377447881817308 -0.382314925538462 -0.372609596519231 -0.376036480923077 -0.404591024384615 -0.402521386967308 -0.358729745738462 -0.375355655923077 -0.363426804705962 -0.368143520206731 -0.381581814755769 -0.399590902782692 -0.393080978469231 -0.395121332778077 -0.372634921432115 -0.376829838538462 -0.377227453309615 -0.395541170923077 -0.390369049596154 -0.380884072365385 -0.376606282365385 -0.374572905546154 -0.392819688390385 -0.418524523846154 -0.393489775642308 -0.371196111423077 -0.402639988615385 -0.357940147036538 -0.383141960019231 -0.382170679138462
"5" "LAYING" -0.728983354353846 -0.700825010698077 -0.709386828117308 -0.756038611323077 -0.779891468772885 -0.795142206836538 -0.803497287398077 -0.799996869711538 -0.788259385451923 -0.793160382686538 -0.791731216990385 -0.798857503842308 -0.762771717698077 -0.754781396475 -0.806175407944231 -0.815395252419231 -0.801795152288462 -0.798583374840385 -0.818072931226923 -0.801767511326923 -0.819193088903846 -0.81913803275 -0.807345608953846 -0.794630892898077 -0.787912206976923 -0.793531366417308 -0.790668542988462 -0.796281369017308 -0.794361423378846 -0.794716065296154 -0.800499992799231 -0.793225019494231 -0.795942413173077 -0.794534999463462 -0.727751659626923 -0.781230774307692 -0.775929132403846 -0.786998820346154 -0.766814195365385 -0.743460662826923 -0.764927873230769 -0.779692560211538 -0.790174403538462 -0.792027840305769 -0.76023407347 -0.741215532309615 -0.698943855321154 -0.686292870667308 -0.692932958711538 -0.694794242501923 -0.786855359290385 -0.795857437065385 -0.802699481442308 -0.781533219523077 -0.778395876532692 -0.761058104480769 -0.755427825801923 -0.759484365948077 -0.788829000307692 -0.795365592946154 -0.766213657326923 -0.741171946807692 -0.738376235230769 -0.742345291173077 -0.745306174106346 -0.771376741730769
"5" "SITTING" -0.781236166113636 -0.766881652834091 -0.742070172204545 -0.745051516181818 -0.766847594045455 -0.800386293613636 -0.771279049538636 -0.779423354318182 -0.756707380022727 -0.741158455490909 -0.756630630315909 -0.780336844752273 -0.831015111904545 -0.803862377659091 -0.762748770538636 -0.777747680754545 -0.797239125409091 -0.761892234318182 -0.774841608909091 -0.796529539795454 -0.763271524761364 -0.750335246643182 -0.764966849886364 -0.76869550225 -0.763455367545455 -0.746752897752273 -0.774574357634091 -0.770464192909091 -0.789172788134091 -0.772774419059091 -0.745973074709091 -0.758878156727273 -0.771385648477273 -0.778722426025 -0.771955795795455 -0.786105965934091 -0.779079325613636 -0.743131405704546 -0.775150094406818 -0.785151188311364 -0.774218784654545 -0.755507138197727 -0.772939909545455 -0.77358522175 -0.792312206204545 -0.795574800334091 -0.794362334954545 -0.793601257340909 -0.778730029613636 -0.767538117568182 -0.770592518977273 -0.765405933318182 -0.773478982636364 -0.792002597118182 -0.782399115320455 -0.788396942454546 -0.770643289190364 -0.778784646747727 -0.789041789206818 -0.757990636240909 -0.755610483579545 -0.7861062345 -0.769365040409091 -0.771233206034091 -0.759927228129545 -0.771969564425
"5" "STANDING" -0.733504662564286 -0.723506784764286 -0.746239887964286 -0.751464010607143 -0.756945448142857 -0.751245737341607 -0.783722576078571 -0.759260206107143 -0.752766522348214 -0.737420247785714 -0.720239008658929 -0.714291703499464 -0.684894719785714 -0.700365356958929 -0.743473518117857 -0.743002476964286 -0.7129976255 -0.733139685728571 -0.733104942517857 -0.724188429791071 -0.754154697898214 -0.785532480648214 -0.793089619257143 -0.7958404833625 -0.783697336128571 -0.778112591969643 -0.795958646744643 -0.778486604107143 -0.789574874767857 -0.781117763892857 -0.765502930357143 -0.771573384392857 -0.772024255639286 -0.745848879741071 -0.776890862032143 -0.786115713955357 -0.724201801170536 -0.724005984035714 -0.737125142182143 -0.7432175999375 -0.755369843571429 -0.749461254092857 -0.740836795553571 -0.746509146891429 -0.710841730853571 -0.722377302355357 -0.742702622678571 -0.751630810058929 -0.766651376958929 -0.775366419803571 -0.776789065553571 -0.743887322232143 -0.719716503208929 -0.699496988576786 -0.709102178269643 -0.732302514482143 -0.731728871917857 -0.747772985928571 -0.780407494125 -0.787651746892857 -0.762345220875 -0.781995159339286 -0.789631644035714 -0.779989570416071 -0.790759643253571 -0.799883072896429
"5" "WALKING" -0.345616237375 -0.346034469647732 -0.341728316607143 -0.3189517509375 -0.322057700821429 -0.323572472785714 -0.322684661407143 -0.311040179625 -0.306653251517857 -0.336090213853571 -0.358317525944643 -0.352412077367857 -0.338068897503571 -0.346639337553571 -0.356970733785714 -0.391776641321429 -0.375870380214286 -0.367567473821429 -0.385393983625 -0.368854907158929 -0.300225504021429 -0.313843659428571 -0.308570227121429 -0.305306081 -0.321445110779107 -0.322903442094643 -0.301574619271429 -0.324014510241071 -0.337631209346429 -0.333777803901786 -0.347263410267857 -0.3553070430125 -0.347627219080357 -0.343203203942857 -0.328562023267857 -0.3204449929875 -0.375261180955357 -0.34400558515 -0.352175411803571 -0.380085238426786 -0.330847795821429 -0.314007015292857 -0.296684241156964 -0.312051672605357 -0.306897766655357 -0.322225408692857 -0.341220832564286 -0.335868146696429 -0.343549365328571 -0.343221345867857 -0.313581812446429 -0.295645026857143 -0.342824133664286 -0.319274298295357 -0.316300663725 -0.321729459813214 -0.362784058089286 -0.33380580205 -0.312365874285714 -0.3044696305375 -0.312830187732143 -0.331634460898214 -0.337173511982143 -0.328155871642857 -0.316072678892857 -0.302463613142857
"5" "WALKING_DOWNSTAIRS" -0.21507484613617 -0.197628999210426 -0.199603484804255 -0.217773037470213 -0.214918709895745 -0.183844508365957 -0.174402247917021 -0.167153867091489 -0.217193411086596 -0.198520941929787 -0.192732727121277 -0.173344348568085 -0.183756575417021 -0.201265937774468 -0.163530052853191 -0.172606132106383 -0.162133771419149 -0.136880167082979 -0.146657210756445 -0.153357470114468 -0.222133906552128 -0.244396399489362 -0.229465364978723 -0.25875543393617 -0.223261870519149 -0.163503113234043 -0.175937772010638 -0.202934591845106 -0.139203539612766 -0.141747267368085 -0.149395667391489 -0.140127948680851 -0.152588451382979 -0.178403337276596 -0.175574446744681 -0.167594750059574 -0.154276964858511 -0.141861583242553 -0.141268599370213 -0.129073454825532 -0.140181467097149 -0.141085721825532 -0.204494517659574 -0.202183655 -0.19330896912766 -0.215579083797872 -0.172148281931915 -0.169489519255319 -0.180170038974468 -0.181597170080851 -0.180045084938298 -0.196702509617021 -0.179868902255319 -0.195202088510638 -0.207786493476596 -0.203647465212766 -0.173600616580851 -0.193489939340426 -0.176670599055319 -0.169750741767362 -0.191121010768511 -0.139222481787234 -0.120567045214894 -0.150025076329787 -0.103741638382979 -0.129668389003191
"5" "WALKING_UPSTAIRS" -0.304717638361702 -0.300639360021277 -0.30014918903617 -0.279969671078723 -0.289716365602128 -0.283125444665957 -0.297535523817021 -0.261838742212766 -0.271474085804255 -0.260452407217021 -0.28682078387234 -0.313984634332979 -0.292216974755319 -0.294382899170213 -0.266308753659574 -0.276436512231915 -0.249702821404255 -0.241216038468085 -0.32092952893617 -0.278740143829787 -0.290940055668085 -0.269415205719149 -0.279030253765957 -0.237552679021277 -0.240904264093617 -0.294826159531915 -0.317848289204255 -0.28259520881617 -0.282795113957447 -0.291959249770213 -0.310687144017021 -0.286161620489362 -0.297806912738298 -0.27472212517234 -0.26348541352766 -0.281931818170213 -0.25645227142766 -0.286905688595745 -0.30110415483617 -0.288157513776596 -0.318657918412766 -0.305715913453191 -0.274980898042553 -0.292398691459574 -0.267542788680851 -0.247522447638298 -0.257917857725532 -0.26035596112766 -0.266921771708511 -0.262786345276596 -0.285140414745745 -0.285321770434043 -0.223684000351489 -0.240524563148936 -0.246829998297872 -0.262083074808511 -0.259441702297872 -0.25097305293617 -0.267776765042553 -0.296769795817872 -0.300038361393617 -0.288531161957447 -0.282782789110638 -0.304845854957447 -0.323405918080213 -0.2925625542
